model_name,term,Coef.,Std.Err.,t,P>|t|,[0.025,0.975]
RQ1_Harm_Index,Intercept,-1.5933976537163708,0.416314263549718,-3.8273914521453345,0.00014169010549342097,-2.410841936513502,-0.7759533709192397
RQ1_Harm_Index,C(Most_Used_Platform)[T.Instagram],0.14710402482359858,0.04804027718560333,3.0620977530013627,0.0022863168706754936,0.05277564511707171,0.24143240453012543
RQ1_Harm_Index,C(Most_Used_Platform)[T.KakaoTalk],0.35021140017472285,0.10669722951753839,3.2822914124228197,0.00108337648489122,0.14070851282292066,0.5597142875265251
RQ1_Harm_Index,C(Most_Used_Platform)[T.LINE],0.09554709881140916,0.16492140793550195,0.5793492791959189,0.5625491312735482,-0.2282805329354176,0.41937473055823593
RQ1_Harm_Index,C(Most_Used_Platform)[T.LinkedIn],0.23069748484000902,0.08961857598911284,2.5742150251085767,0.010261395571685357,0.05472899423370112,0.4066659754463169
RQ1_Harm_Index,C(Most_Used_Platform)[T.Snapchat],0.5672203234911551,0.10417324942697213,5.444971013300202,7.290186043181603e-08,0.3626733391087471,0.7717673078735632
RQ1_Harm_Index,C(Most_Used_Platform)[T.TikTok],0.40863103865391226,0.049696901303979316,8.222465142332576,1.041782427243846e-15,0.3110498328184806,0.506212244489344
RQ1_Harm_Index,C(Most_Used_Platform)[T.Twitter],0.03347961140361974,0.08113289641051,0.41265150000589373,0.679994567947439,-0.12582701852553443,0.19278624133277392
RQ1_Harm_Index,C(Most_Used_Platform)[T.VKontakte],-0.7383194341837933,0.15472695297701528,-4.7717570854863975,2.245185867986318e-06,-1.0421299787162817,-0.43450888965130496
RQ1_Harm_Index,C(Most_Used_Platform)[T.WeChat],-0.7258837047542375,0.3427374225455346,-2.1179003429594845,0.034552805589734455,-1.3988578761688877,-0.052909533339587256
RQ1_Harm_Index,C(Most_Used_Platform)[T.WhatsApp],-0.0780064191682815,0.0695799274100581,-1.1211052105381374,0.2626465481285348,-0.21462848292805178,0.0586156445914888
RQ1_Harm_Index,C(Most_Used_Platform)[T.YouTube],0.2792269336221761,0.11706094095818102,2.385312567425265,0.017342836409976272,0.04937461938915727,0.5090792478551949
RQ1_Harm_Index,C(Gender)[T.Male],0.08364832041345754,0.03734104578246363,2.240117239907112,0.025411859916538285,0.010328170082131008,0.1569684707447841
RQ1_Harm_Index,C(Academic_Level)[T.High School],0.5141300752567062,0.10477784817197801,4.9068585032671646,1.1643780951601198e-06,0.3083959449348884,0.7198642055785239
RQ1_Harm_Index,C(Academic_Level)[T.Undergraduate],-0.04056041782033143,0.059992276371388834,-0.6760939953209588,0.49921532288842596,-0.15835687022538003,0.07723603458471719
RQ1_Harm_Index,C(Country_Grouped)[T.Canada],-0.7050017017393706,0.09704942893694116,-7.264357033954858,1.0493945513976875e-12,-0.8955608724888848,-0.5144425309898564
RQ1_Harm_Index,C(Country_Grouped)[T.China],-0.08771959188190204,0.33767476703912214,-0.259775382836761,0.7951172038217066,-0.7507531026903033,0.5753139189264992
RQ1_Harm_Index,C(Country_Grouped)[T.Denmark],-0.9380538758565737,0.10264696441430407,-9.138642152829743,7.501176825251506e-19,-1.1396039584588546,-0.7365037932542928
RQ1_Harm_Index,C(Country_Grouped)[T.France],-0.9050268362430027,0.09856961257049973,-9.181600826478874,5.2670174175819925e-19,-1.098570928550233,-0.7114827439357724
RQ1_Harm_Index,C(Country_Grouped)[T.India],-0.5223135679234682,0.09348798800138838,-5.586959128008096,3.368084102828872e-08,-0.705879753358321,-0.33874738248861536
RQ1_Harm_Index,C(Country_Grouped)[T.Ireland],-0.6988686456548168,0.09783090532858278,-7.143638743887119,2.387009486659152e-12,-0.890962266372587,-0.5067750249370465
RQ1_Harm_Index,C(Country_Grouped)[T.Italy],-0.807791836132774,0.10547259611206428,-7.658784043530113,6.620341578719497e-14,-1.0148901227695022,-0.6006935494960459
RQ1_Harm_Index,C(Country_Grouped)[T.Japan],-1.3948653757410598,0.14826137720391738,-9.40815067313569,7.994480960473466e-20,-1.6859805878925587,-1.103750163589561
RQ1_Harm_Index,C(Country_Grouped)[T.Maldives],-0.5033045785813268,0.10835712091646144,-4.644868508174488,4.100355767904622e-06,-0.7160667074554934,-0.29054244970716026
RQ1_Harm_Index,C(Country_Grouped)[T.Mexico],-0.7681121658079091,0.10814745290398196,-7.102452671630395,3.1513734743097643e-12,-0.9804626058856711,-0.555761725730147
RQ1_Harm_Index,C(Country_Grouped)[T.Nepal],-0.7844557656374204,0.10723185253864384,-7.315510709420234,7.38279983308812e-13,-0.9950083997077905,-0.5739031315670502
RQ1_Harm_Index,C(Country_Grouped)[T.Other],-0.7086483874950347,0.07999289760361766,-8.858891335660108,7.273939356920884e-18,-0.865716599025684,-0.5515801759643854
RQ1_Harm_Index,C(Country_Grouped)[T.Pakistan],0.1417340830770077,0.1080096118611973,1.312235833780697,0.18989197191150645,-0.07034570239622953,0.3538138685502449
RQ1_Harm_Index,C(Country_Grouped)[T.Poland],-0.6277677376052411,0.11353151531052126,-5.529457929705481,4.6140535259946434e-08,-0.8506899294046997,-0.4048455458057825
RQ1_Harm_Index,C(Country_Grouped)[T.Russia],-0.19903718621186722,0.13664683106033795,-1.4565810613198933,0.14570262519183316,-0.46734692381296405,0.06927255138922961
RQ1_Harm_Index,C(Country_Grouped)[T.Spain],-0.43963066113581256,0.09805941138235888,-4.483309199374851,8.650830889762734e-06,-0.6321729596520592,-0.2470883626195659
RQ1_Harm_Index,C(Country_Grouped)[T.Sri Lanka],-0.8657121852923885,0.10841930124803258,-7.984853022727797,6.170076910759724e-15,-1.0785964069243479,-0.6528279636604292
RQ1_Harm_Index,C(Country_Grouped)[T.Switzerland],-0.9600670491121962,0.10050192618009651,-9.552722874104763,2.3579470823464535e-20,-1.1574052912985775,-0.7627288069258149
RQ1_Harm_Index,C(Country_Grouped)[T.Turkey],-0.6199110459135355,0.10077827834399597,-6.151236715887673,1.325139018558027e-09,-0.8177919130258371,-0.42203017880123395
RQ1_Harm_Index,C(Country_Grouped)[T.UK],-0.5336650524142901,0.10519658514246907,-5.073026388561384,5.081451233992551e-07,-0.7402213840693149,-0.3271087207592652
RQ1_Harm_Index,C(Country_Grouped)[T.USA],-0.6298722836252032,0.09655482584858736,-6.523467657773405,1.3585437874286468e-10,-0.8194602878732836,-0.4402842793771228
RQ1_Harm_Index,Avg_Daily_Usage_Hours,0.5777472382543781,0.016549230653845712,34.9108215565369,1.1349293429163338e-152,0.5452523775995218,0.6102420989092344
RQ1_Harm_Index,Age,-0.037676672845808654,0.018674756297184965,-2.017518849843735,0.04404141010037715,-0.07434506041821883,-0.001008285273398482
RQ1_Sleep_Harm_Component,Intercept,-2.9607305902810888,0.6605802635665715,-4.482014909582164,8.701926906494042e-06,-4.25779775098054,-1.6636634295816373
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.Instagram],0.1498670670918606,0.07622717197938891,1.9660583385198023,0.04970622175243171,0.00019295937082247638,0.2995411748128987
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.KakaoTalk],0.008825816683912246,0.16930019018697687,0.05213116815855271,0.9584397865293536,-0.32359967209178925,0.34125130545961374
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.LINE],0.14291154012303586,0.26168651103349333,0.5461173354279028,0.5851678958540933,-0.3709169809214058,0.6567400611674775
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.LinkedIn],1.426226570851487,0.14220089900974298,10.02965931146306,3.8138637200781616e-22,1.1470112710609128,1.705441870642061
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.Snapchat],0.8425230052988182,0.165295303543779,5.09707769813117,4.497920910487415e-07,0.5179612194426823,1.167084791154954
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.TikTok],0.40168117975697876,0.07885579485533045,5.093870152395352,4.571821613965933e-07,0.24684570013566812,0.5565166593782894
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.Twitter],0.1300689313062054,0.1287363772689319,1.0103510294878795,0.3126935126073887,-0.12270841696241896,0.38284627957482975
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.VKontakte],0.15400273829433836,0.24551061620352807,0.6272752709262488,0.5306934724158172,-0.3280639770527983,0.636069453641475
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.WeChat],-1.639278356578977,0.5438333411610776,-3.014302788201874,0.0026734299593396066,-2.7071097869414253,-0.5714469262165287
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.WhatsApp],-0.09071275180958571,0.11040488114813289,-0.8216371492477241,0.41157702767406573,-0.3074957131184768,0.12607020949930536
RQ1_Sleep_Harm_Component,C(Most_Used_Platform)[T.YouTube],1.0242436844252467,0.18574465014041303,5.514256715609162,5.012088589757525e-08,0.6595290550901864,1.388958313760307
RQ1_Sleep_Harm_Component,C(Gender)[T.Male],0.15760968324390565,0.059250330878671494,2.660064187095381,0.008000322189854267,0.04127006082108621,0.2739493056667251
RQ1_Sleep_Harm_Component,C(Academic_Level)[T.High School],0.5834304753130514,0.1662546413164573,3.5092582720895047,0.0004795739489140722,0.25698500387078954,0.9098759467553132
RQ1_Sleep_Harm_Component,C(Academic_Level)[T.Undergraduate],0.033109874278984264,0.09519182311810914,0.34782267209971623,0.7280830978807576,-0.15380183735311362,0.22002158591108215
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Canada],-0.6586221026785261,0.15399169079512856,-4.2769976696649215,2.1712364790404807e-05,-0.960988940089823,-0.356255265267229
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.China],1.1757788267491602,0.5358002502929977,2.194435008393885,0.028548232625939033,0.12372058692626098,2.2278370665720595
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Denmark],-0.28359647161265344,0.16287349424195674,-1.741207020409083,0.08210836321988232,-0.6034029695982284,0.03621002637292148
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.France],-0.4148224240331984,0.15640381882735915,-2.6522525290196755,0.008185793072332241,-0.7219255398811484,-0.10771930818524839
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.India],-0.08478846193290068,0.14834062909038526,-0.5715794954680846,0.567799444622803,-0.3760592873005831,0.2064823634347817
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Ireland],-0.4207025420671624,0.15523168645696356,-2.7101589351333755,0.006897971525004924,-0.7255041443981562,-0.11590093973616855
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Italy],-0.38886768184165743,0.16735702193983873,-2.323581510559187,0.020447606323064558,-0.7174777073646896,-0.060257656318625175
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Japan],-0.18192569729889116,0.2352514631495694,-0.7733244030164671,0.4396043895976225,-0.6438482889765833,0.27999689437880093
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Maldives],0.6640213138311282,0.1719339973701447,3.862071050448522,0.00012338510607796943,0.3264242736281155,1.0016183540341408
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Mexico],-0.10168880137260039,0.17160130987160882,-0.5925875592015201,0.5536580467702662,-0.4386326007009973,0.23525499795579652
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Nepal],0.15994550461904217,0.17014849505450497,0.9400347888343391,0.3475400152257268,-0.17414565363941292,0.49403666287749726
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Other],0.1170675067915643,0.12692750167120068,0.9223178999837388,0.35669627509332846,-0.13215806546283265,0.36629307904596126
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Pakistan],0.1730400921348227,0.17138259271405434,1.0096713405633548,0.31301890548098177,-0.16347425015679606,0.5095544344264414
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Poland],-0.450897101214494,0.18014438820201498,-2.502976116629597,0.01255341398370278,-0.8046154652170234,-0.09717873721196463
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Russia],-0.503049711281113,0.21682226044266878,-2.320101774855019,0.02063625434872731,-0.9287860664825085,-0.0773133560797174
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Spain],-0.4239679872978525,0.15559426492819564,-2.72483042670954,0.0066020931850231165,-0.7294815222343901,-0.11845445236131491
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Sri Lanka],0.01437622877462872,0.17203266105624493,0.08356685693496602,0.9334258924102867,-0.3234145402366036,0.3521669977858611
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Switzerland],-0.3227429004364524,0.1594698877692134,-2.023848545648502,0.043383915098896726,-0.6358663253312513,-0.009619475541653488
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.Turkey],-0.691467558526301,0.15990838532082105,-4.324148212359366,1.765219979250766e-05,-1.0054519851881927,-0.3774831318644094
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.UK],-0.2168391750322182,0.166919065773053,-1.2990677489594733,0.1943695524500467,-0.5445892618118545,0.1109109117474181
RQ1_Sleep_Harm_Component,C(Country_Grouped)[T.USA],-0.11647119739236536,0.1532068869412328,-0.7602216827043908,0.44739071672394914,-0.4172970512735422,0.18435465648881147
RQ1_Sleep_Harm_Component,Avg_Daily_Usage_Hours,0.7648889200583999,0.02625923756233691,29.128375042977808,5.614753582409387e-121,0.713328198998982,0.8164496411178178
RQ1_Sleep_Harm_Component,Age,0.006881362262534663,0.02963188273121153,0.2322283172134203,0.8164319186340826,-0.05130163853261144,0.06506436305768076
RQ1_Mental_Health_Harm_Component,Intercept,2.588428650558445,0.5693336373310431,4.5464179188369025,6.480074119702767e-06,1.4705267010260896,3.7063306000908
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.Instagram],0.16941183440609323,0.06569783488863024,2.5786517119365815,0.010131860411603789,0.04041236399653064,0.2984113048156558
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.KakaoTalk],0.7074974127307486,0.14591458206694538,4.848709448423393,1.547637355541389e-06,0.42099019611429767,0.9940046293471996
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.LINE],0.681662175159701,0.22553948609176755,3.022362899604844,0.002604201182364303,0.2388093123278689,1.124515037991533
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.LinkedIn],0.04409378584186685,0.12255854364744033,0.35977733195581885,0.7191275376281487,-0.19655321951969282,0.28474079120342655
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.Snapchat],0.6058264212389517,0.14246289450462002,4.2525207938920895,2.4157185198353617e-05,0.3260966862292242,0.8855561562486791
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.TikTok],0.41292862008378983,0.06796336340298702,6.075753161822498,2.0742630094505947e-09,0.27948072334411744,0.5463765168234622
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.Twitter],0.057476744316965866,0.11095389004148781,0.5180236970103004,0.6046135143106061,-0.16038421075858403,0.27533769939251573
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.VKontakte],-1.1180119752603934,0.21159798412968175,-5.283660805460221,1.7168697380841018e-07,-1.5334903230435692,-0.7025336274772176
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.WeChat],-0.526593535861994,0.4687130865118974,-1.1234880164768504,0.2616344875880418,-1.4469243205303668,0.3937372488063787
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.WhatsApp],-0.07560670775147482,0.09515454219566376,-0.7945675109865671,0.4271477410780733,-0.26244521728703507,0.1112318017840854
RQ1_Mental_Health_Harm_Component,C(Most_Used_Platform)[T.YouTube],0.1145311375219662,0.1600875519778016,0.7154281273402666,0.47459489199895843,-0.19980508770230915,0.42886736274624154
RQ1_Mental_Health_Harm_Component,C(Gender)[T.Male],0.12442898467471852,0.05106602218190904,2.4366296679908523,0.015085374243753114,0.02415947307580156,0.22469849627363547
RQ1_Mental_Health_Harm_Component,C(Academic_Level)[T.High School],0.738372196794816,0.14328971797130832,5.153001954701763,3.380644313854926e-07,0.4570189716121506,1.0197254219774814
RQ1_Mental_Health_Harm_Component,C(Academic_Level)[T.Undergraduate],0.012042876989826645,0.0820428794033212,0.1467875954307271,0.8833440307919919,-0.1490505290842849,0.1731362830639382
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Canada],-1.214926332171393,0.13272066132552934,-9.154010536396394,6.61080489151401e-19,-1.4755269296252242,-0.9543257347175618
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.China],-0.7681510064085524,0.461789614686927,-1.6634220042590715,0.096697732741461,-1.6748873674504734,0.13858535463336863
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Denmark],-1.7560443578980984,0.14037561219424008,-12.509611395092122,2.0961472766594855e-32,-2.031675657805806,-1.4804130579903907
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.France],-1.3485097963620216,0.13479959964997054,-10.003811582999136,4.786944191382028e-22,-1.6131924452764783,-1.083827147447565
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.India],-0.9993544598605726,0.1278501865435963,-7.8166054104254075,2.1201377741712032e-14,-1.2503917487430094,-0.7483171709781358
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Ireland],-1.5315992490778085,0.13378937512060338,-11.447839170316481,7.891169253935426e-28,-1.79429829488717,-1.268900203268447
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Italy],-1.0224158099857987,0.14423982563369048,-7.088304533744461,3.4658620742432924e-12,-1.3056345971841248,-0.7391970227874728
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Japan],-2.515434421498956,0.20275593836129868,-12.406218243613688,5.999369038565917e-32,-2.913551173981585,-2.117317669016327
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Maldives],-1.748168504646403,0.1481845787748783,-11.797236386535314,2.629752429432164e-29,-2.03913292101154,-1.4572040882812665
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Mexico],-1.3847555073422628,0.14789784574017734,-9.362918711980168,1.168032764462671e-19,-1.6751569156617303,-1.0943540990227953
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Nepal],-1.7274448993801776,0.14664570971703259,-11.77971658845972,3.1237048345193247e-29,-2.01538770485314,-1.4395020939072154
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Other],-1.370421303717023,0.10939487627686921,-12.527289671671662,1.7502762944539504e-32,-1.5852210932254285,-1.1556215142086175
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Pakistan],0.18319321184405357,0.14770934020689833,1.2402276767836924,0.21532730069650627,-0.10683806077758617,0.4732244844656933
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Poland],-0.966934038422977,0.1552608599386238,-6.227802929889838,8.371316622242106e-10,-1.2717929236719019,-0.6620751531740521
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Russia],-0.30821530610357595,0.18687238023986616,-1.6493357964829052,0.0995497027919052,-0.6751442638992466,0.05871365169209469
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Spain],-0.7972696584298011,0.1341018702574244,-5.945253835008772,4.451338133048952e-09,-1.0605822968670446,-0.5339570199925576
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Sri Lanka],-1.4884272583838956,0.14826961394528537,-10.038653361120618,3.5235517659504386e-22,-1.7795586435991821,-1.197295873168609
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Switzerland],-1.762042853326467,0.13744214935853857,-12.820251004150935,8.62206991718193e-34,-2.0319142198526086,-1.492171486800325
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.Turkey],-0.9950881690837345,0.13782007679565217,-7.220197464837915,1.419285798432719e-12,-1.2657016063238282,-0.7244747318436409
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.UK],-0.9918705505294787,0.1438623647993606,-6.894579773610722,1.254937340339958e-11,-1.274348183201001,-0.7093929178579563
RQ1_Mental_Health_Harm_Component,C(Country_Grouped)[T.USA],-1.1000083700253949,0.1320442632292292,-8.330603262299835,4.573942070459566e-16,-1.3592808415774111,-0.8407358984733786
RQ1_Mental_Health_Harm_Component,Avg_Daily_Usage_Hours,0.5860981041171476,0.022632022268098812,25.896850806093802,7.080703853856261e-103,0.5416595180993391,0.6305366901349561
RQ1_Mental_Health_Harm_Component,Age,-0.03534305892577616,0.025538800516445383,-1.3838965891533337,0.16685302212270398,-0.08548918241830342,0.014803064566751095
RQ1_Conflicts_Over_Social_Media,Intercept,1.6448541811788502,0.5517955374331468,2.980912438745726,0.0029785472710024763,0.5613887637278614,2.728319598629839
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.Instagram],0.132455579763003,0.06367403879473754,2.080213259127361,0.03788717614224405,0.0074298875574201895,0.25748127196858583
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.KakaoTalk],0.5330320015456278,0.14141974046783243,3.769148492157445,0.00017831820771585055,0.2553505276167915,0.810713475474464
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.LINE],-0.2789996668636251,0.2185918304841688,-1.276349926919301,0.2022760757232647,-0.7082106205596757,0.15021128683242552
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.LinkedIn],-0.2595583326842522,0.11878317567180871,-2.1851439079335395,0.02922550006951076,-0.4927923012192058,-0.026324364149298618
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.Snapchat],0.3463833352347554,0.13807438079009887,2.50867201614562,0.012354719875674141,0.07527056524401216,0.6174961052254986
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.TikTok],0.41474309893011796,0.06586977858978979,6.296409488681743,5.524515419617392e-10,0.28540601242670016,0.5440801854335358
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.Twitter],-0.01733589022315779,0.10753599887888232,-0.16121011013886788,0.8719767345850113,-0.22848572383418686,0.19381394338787128
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.VKontakte],-1.133401773591002,0.20507979103422966,-5.52663803622575,4.685493439420623e-08,-1.5360814734618689,-0.7307220737201352
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.WeChat],-0.4598093642418606,0.45427456330565796,-1.0121838231397484,0.31181719799850777,-1.351789719246022,0.4321709907623009
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.WhatsApp],-0.08160994762213936,0.09222334376061365,-0.8849163811927732,0.37652061780004925,-0.2626929699878744,0.09947307474359571
RQ1_Conflicts_Over_Social_Media,C(Most_Used_Platform)[T.YouTube],-0.1505145458402265,0.1551561175869616,-0.9700845070183353,0.33235600802086807,-0.4551677666571837,0.15413867497673073
RQ1_Conflicts_Over_Social_Media,C(Gender)[T.Male],0.021293032233486553,0.04949295335250883,0.43022351246305646,0.667172027448096,-0.07588771629957881,0.11847378076655192
RQ1_Conflicts_Over_Social_Media,C(Academic_Level)[T.High School],0.4407729298326051,0.1388757342834607,3.1738657016418643,0.001573387002842302,0.16808668064837295,0.7134591790168372
RQ1_Conflicts_Over_Social_Media,C(Academic_Level)[T.Undergraduate],-0.05965235234200339,0.07951558060953877,-0.7501970291196922,0.4534005882326617,-0.21578333908346384,0.09647863439945706
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Canada],-0.5291686226119177,0.12863225329161487,-4.113809787754161,4.378554164795175e-05,-0.7817415206432762,-0.27659572458055914
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.China],-0.3425171917081764,0.44756436632086,-0.7652914697472251,0.44436870041364285,-1.2213218939857275,0.5362875105693747
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Denmark],-0.6148489551061032,0.13605139639446392,-4.519240312120178,7.341786543868796e-06,-0.8819895406842839,-0.34770836952792233
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.France],-0.9076700482459131,0.13064715073453265,-6.947492104823973,8.856544100810347e-12,-1.1641992517401014,-0.6511408447517248
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.India],-0.48573301614075204,0.1239118115793528,-3.9199896277013906,9.77007756558011e-05,-0.7290371995788021,-0.242428832702702
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Ireland],-0.3473036196891734,0.12966804577645658,-2.6784055979983945,0.0075795855461046665,-0.6019103241956659,-0.09269691518268086
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Italy],-1.0183079230744847,0.1397965742511134,-7.2842122815207295,9.157262827326062e-13,-1.2928022663665444,-0.743813579782425
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Japan],-1.1734319354849032,0.19651012102554108,-5.971356230208562,3.825144377423398e-09,-1.5592848572042597,-0.7875790137655467
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Maldives],-0.329961646541564,0.14361981081550626,-2.297466099335224,0.02190094107464771,-0.6119630179250852,-0.04796027515804274
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Mexico],-0.8246729637169603,0.1433419104797306,-5.753188031030003,1.3347990300996524e-08,-1.1061286702973345,-0.5432172571365862
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Nepal],-0.6939301624402109,0.1421283460167744,-4.882419178777408,1.312760882765775e-06,-0.9730030024726295,-0.4148573224077922
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Other],-0.750417291008893,0.10602500992318639,-7.077738465222117,3.72065213942714e-12,-0.9586002570601327,-0.5422343249576532
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Pakistan],0.14533392386326627,0.1431592117856355,1.0151908637279112,0.3103829582856366,-0.1357630489046049,0.4264308966311374
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Poland],-0.5296306915077519,0.15047810990719787,-3.519652737759553,0.0004614990677534071,-0.825098518098486,-0.23416286491701782
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Russia],0.19453200845956375,0.18111584969624966,1.074075012130713,0.2831774657753569,-0.16109384638329538,0.5501578633024229
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Spain],-0.36038591426711286,0.12997091462287805,-2.772819713647504,0.005712493025638491,-0.6155873099207056,-0.10518451861352002
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Sri Lanka],-0.9898779476641143,0.14370222651076617,-6.888396733295936,1.3069118500440352e-11,-1.2720411444876973,-0.7077147508405313
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Switzerland],-0.650485517929305,0.13320829773344997,-4.8832207076989125,1.3076175683313317e-06,-0.9120436026196763,-0.38892743323893364
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.Turkey],-0.46323457634244414,0.13357458326375948,-3.4679844400317563,0.0005580785058686007,-0.7255118725488222,-0.20095728013606606
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.UK],-0.4746569844993334,0.13943074095007146,-3.404249172492762,0.0007031924763527582,-0.748433004239748,-0.20088096475891887
RQ1_Conflicts_Over_Social_Media,C(Country_Grouped)[T.USA],-0.8540086846878774,0.1279766913739731,-6.67315802212995,5.267007556185897e-11,-1.1052943692160844,-0.6027230001596704
RQ1_Conflicts_Over_Social_Media,Avg_Daily_Usage_Hours,0.5516403746384788,0.021934851678828787,25.149036005149487,1.1216733099082871e-98,0.508570701872582,0.5947100474043756
RQ1_Conflicts_Over_Social_Media,Age,-0.048715865477020226,0.02475208776075864,-1.9681517756353943,0.04946436540820145,-0.09731725725928528,-0.00011447369475516694
